City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Solnechnyy,RU,2021-04-04 18:32:05,50.7214,136.6319,26.04,58,48,3.29
294,Belmonte,BR,2021-04-04 18:32:06,-15.8631,-38.8828,86.0,74,75,5.75
295,Ishim,RU,2021-04-04 18:32:06,56.1128,69.4902,33.15,91,100,8.63
296,Xichang,CN,2021-04-04 18:32:07,27.8964,102.2634,60.24,31,100,1.12
297,Calabozo,VE,2021-04-04 18:32:07,8.9242,-67.4293,92.61,39,99,8.86
298,Lata,PT,2021-04-04 18:32:07,40.1629,-8.3327,64.99,52,0,9.22
299,Banda Aceh,ID,2021-04-04 18:32:08,5.5577,95.3222,79.88,79,100,8.25
300,Grindavik,IS,2021-04-04 18:32:08,63.8424,-22.4338,19.4,53,75,20.71
301,Kidal,ML,2021-04-04 18:32:08,18.4411,1.4078,86.95,5,0,7.94
302,Maragogi,BR,2021-04-04 18:32:08,-9.0122,-35.2225,82.26,72,22,9.17
303,Kutum,SD,2021-04-04 18:32:09,14.2,24.6667,74.73,14,22,9.62
304,Tambura,SS,2021-04-04 18:32:09,5.6,27.4667,85.59,24,100,3.31
305,San Bartolome De Tirajana,ES,2021-04-04 18:32:10,27.9248,-15.5733,68.0,56,20,18.41
306,Ostersund,SE,2021-04-04 18:32:10,63.1792,14.6357,42.8,56,90,11.5
307,Apaseo El Alto,MX,2021-04-04 18:32:10,20.45,-100.6167,73.99,26,1,11.5
308,Kosa,RU,2021-04-04 18:32:11,59.9445,54.9977,19.27,98,30,3.78
309,Margate,GB,2021-04-04 18:32:11,51.3813,1.3862,52.0,64,19,4.0
310,Kungurtug,RU,2021-04-04 18:32:12,50.5994,97.5228,18.54,92,20,1.92
311,Jinchang,CN,2021-04-04 18:32:12,38.4953,102.1739,44.19,63,0,5.95
312,Joshimath,IN,2021-04-04 18:32:14,30.5667,79.5667,50.95,30,69,7.67
313,Carutapera,BR,2021-04-04 18:32:14,-1.195,-46.02,82.17,79,100,8.7
314,Madimba,TZ,2021-04-04 18:32:15,-10.4,40.3333,77.0,100,40,11.5
315,Itapaci,BR,2021-04-04 18:32:15,-14.9508,-49.5494,79.11,80,87,4.85
316,Baculin,PH,2021-04-04 18:32:15,7.4525,126.5842,77.07,86,95,8.12
317,Provideniya,RU,2021-04-04 18:32:16,64.3833,-173.3,-1.62,84,15,6.2
318,Viedma,AR,2021-04-04 18:32:16,-40.8135,-62.9967,87.84,25,0,19.98
319,Buala,SB,2021-04-04 18:32:17,-8.145,159.5921,79.65,85,34,4.21
320,Coahuayana,MX,2021-04-04 18:32:17,18.7333,-103.6833,84.2,34,40,8.43
321,Saint-Leu,RE,2021-04-04 18:32:18,-21.15,55.2833,80.6,78,0,4.61
322,Ballarat,AU,2021-04-04 18:32:18,-37.5662,143.8496,57.99,79,84,6.46
323,Hofn,IS,2021-04-04 18:32:18,64.2539,-15.2082,16.48,54,98,15.26
324,Sabang,ID,2021-04-04 18:32:18,5.8933,95.3214,82.45,73,100,11.5
325,Skjervoy,NO,2021-04-04 18:32:19,70.0311,20.9714,32.0,64,75,3.44
326,Jaciara,BR,2021-04-04 18:32:19,-15.9653,-54.9683,84.67,57,100,4.9
327,Makarov,RU,2021-04-04 18:32:20,48.6333,142.8,27.48,78,10,5.66
328,College,US,2021-04-04 18:32:20,64.8569,-147.8028,33.8,86,90,8.05
329,Salinopolis,BR,2021-04-04 18:32:21,-0.6136,-47.3561,81.88,79,74,12.17
330,Puri,IN,2021-04-04 18:32:21,19.8,85.85,79.3,87,3,11.61
331,Fortuna,US,2021-04-04 18:32:22,40.5982,-124.1573,54.0,87,90,3.44
332,Madras,IN,2021-04-04 18:30:56,13.0878,80.2785,84.2,79,20,6.91
333,Kyra,RU,2021-04-04 18:32:22,49.5776,111.9753,30.45,73,3,6.91
334,Kieta,PG,2021-04-04 18:32:22,-6.2167,155.6333,78.62,82,99,4.47
335,Nago,JP,2021-04-04 18:32:23,26.5881,127.9761,64.4,68,90,17.27
336,Taltal,CL,2021-04-04 18:32:23,-25.4,-70.4833,70.29,66,12,6.71
337,Grants,US,2021-04-04 18:32:24,35.1473,-107.8514,73.4,15,75,6.91
338,Segezha,RU,2021-04-04 18:32:24,63.7415,34.3222,34.38,97,100,12.24
339,San Joaquin,US,2021-04-04 18:32:25,37.9333,-121.3011,62.01,58,20,5.75
340,Batemans Bay,AU,2021-04-04 18:32:25,-35.7167,150.1833,66.99,90,78,1.99
341,Sao Joao Da Barra,BR,2021-04-04 18:32:25,-21.6403,-41.0511,82.4,61,40,13.8
342,Matara,LK,2021-04-04 18:32:26,5.9485,80.5353,75.78,87,100,6.82
343,Lagoa Da Canoa,BR,2021-04-04 18:32:26,-9.8297,-36.7378,82.92,60,89,11.52
344,Aklavik,CA,2021-04-04 18:32:26,68.2191,-135.0107,-0.4,71,75,10.36
345,Lavrentiya,RU,2021-04-04 18:32:27,65.5833,-171.0,-6.66,81,68,8.72
346,Bulata,PH,2021-04-04 18:32:27,9.8599,122.4016,80.06,77,77,11.16
347,Portland,US,2021-04-04 18:27:53,45.5234,-122.6762,55.99,58,75,10.36
348,Kupang,ID,2021-04-04 18:32:28,-10.1667,123.5833,77.92,94,100,16.44
349,Maple Creek,CA,2021-04-04 18:32:28,49.9168,-109.4848,60.8,21,100,17.27
350,Nhlangano,SZ,2021-04-04 18:32:28,-27.1167,31.2,57.43,93,0,2.55
351,Mount Vernon,US,2021-04-04 18:28:58,40.9126,-73.8371,62.01,30,75,3.44
352,Binga,ZW,2021-04-04 18:32:29,-17.6203,27.3414,72.19,64,0,2.28
353,Shelburne,CA,2021-04-04 18:32:29,44.0787,-80.2041,55.4,33,1,9.22
354,Qui Nhon,VN,2021-04-04 18:32:30,13.7667,109.2333,75.11,89,38,7.09
355,Dunedin,NZ,2021-04-04 18:27:44,-45.8742,170.5036,54.0,82,17,8.21
356,Xique-Xique,BR,2021-04-04 18:32:30,-10.8218,-42.7263,91.47,35,2,1.54
357,Kawalu,ID,2021-04-04 18:32:31,-7.3817,108.2082,72.95,97,100,2.24
358,Taoudenni,ML,2021-04-04 18:32:31,22.6783,-3.9836,92.95,11,98,12.17
359,Talnakh,RU,2021-04-04 18:32:32,69.4865,88.3972,4.33,75,100,10.78
360,Port Hedland,AU,2021-04-04 18:28:00,-20.3167,118.5667,75.2,53,0,8.05
361,Gilgit,PK,2021-04-04 18:32:32,35.9221,74.3087,48.72,74,100,0.89
362,Monrovia,LR,2021-04-04 18:32:32,6.3005,-10.7969,87.8,74,75,11.5
363,Westport,US,2021-04-04 18:31:15,41.1415,-73.3579,60.01,25,1,8.05
364,Zapolyarnyy,RU,2021-04-04 18:32:33,69.4154,30.8136,33.8,93,75,12.66
365,Bull Savanna,JM,2021-04-04 18:32:33,17.8868,-77.5902,80.22,63,39,9.06
366,Mogadishu,SO,2021-04-04 18:32:34,2.0371,45.3438,82.33,79,93,12.39
367,Koumac,NC,2021-04-04 18:32:34,-20.5667,164.2833,75.34,85,79,5.57
368,Sao Jose Da Coroa Grande,BR,2021-04-04 18:32:34,-8.8978,-35.1478,82.22,73,19,9.44
369,Lompoc,US,2021-04-04 18:31:05,34.6391,-120.4579,62.01,55,48,13.8
370,Cocobeach,GA,2021-04-04 18:32:35,1.0002,9.5823,84.2,79,20,9.22
371,Namatanai,PG,2021-04-04 18:32:36,-3.6667,152.4333,77.79,85,85,4.7
372,Mayo,US,2021-04-04 18:32:36,38.8876,-76.5119,69.01,34,1,10.36
373,Itupiranga,BR,2021-04-04 18:32:36,-5.1347,-49.3267,93.2,52,40,6.91
374,Voh,NC,2021-04-04 18:32:37,-20.9667,164.7,71.67,90,71,6.71
375,Henties Bay,NA,2021-04-04 18:32:37,-22.116,14.2845,68.72,70,5,8.1
376,Bira,RU,2021-04-04 18:32:38,49.0,132.4667,31.35,80,14,1.7
377,Storsteinnes,NO,2021-04-04 18:32:38,69.2408,19.2344,30.2,86,75,4.61
378,Pochutla,MX,2021-04-04 18:32:38,15.7432,-96.4661,90.0,55,20,10.74
379,Rybinsk,RU,2021-04-04 18:32:10,58.0446,38.8426,27.09,93,64,6.33
380,Murgab,TM,2021-04-04 18:32:39,37.4966,61.9714,53.6,62,90,5.66
381,Halle,DE,2021-04-04 18:32:39,51.5,12.0,43.0,70,0,9.22
382,Auki,SB,2021-04-04 18:32:40,-8.7676,160.7034,77.85,85,100,4.21
383,Sinnamary,GF,2021-04-04 18:32:40,5.3833,-52.95,79.32,85,99,9.82
384,Lasa,IT,2021-04-04 18:32:40,46.6166,10.7002,57.2,48,0,4.61
385,Amapa,BR,2021-04-04 18:32:41,1.0,-52.0,79.3,94,79,4.12
386,Baiyin,CN,2021-04-04 18:32:41,36.5583,104.2081,44.01,100,100,4.47
387,Mufulira,ZM,2021-04-04 18:32:42,-12.5498,28.2407,62.15,95,6,4.76
388,Agogo,GH,2021-04-04 18:32:42,6.8,-1.0819,79.66,62,84,4.43
389,Queenstown,ZA,2021-04-04 18:32:43,-31.8976,26.8753,58.86,40,0,5.64
390,Honningsvag,NO,2021-04-04 18:32:43,70.9821,25.9704,33.8,93,75,5.75
391,Okhotsk,RU,2021-04-04 18:32:43,59.3833,143.3,18.66,96,100,0.69
392,Port Moresby,PG,2021-04-04 18:32:44,-9.4431,147.1797,77.0,94,75,3.44
393,Novo Aripuana,BR,2021-04-04 18:32:44,-5.1206,-60.3797,85.17,68,100,2.01
394,Nouadhibou,MR,2021-04-04 18:32:45,20.931,-17.0347,69.8,68,100,18.41
395,Haikou,CN,2021-04-04 18:32:45,20.0458,110.3417,77.0,88,75,8.95
396,Kampot,KH,2021-04-04 18:32:46,10.6167,104.1833,78.8,94,40,3.94
397,Bilma,NE,2021-04-04 18:32:46,18.6853,12.9164,80.53,8,0,8.21
398,Ixtapa,MX,2021-04-04 18:32:47,20.7,-105.2,78.8,73,1,11.5
399,Takoradi,GH,2021-04-04 18:32:47,4.8845,-1.7554,81.09,84,4,9.82
400,Nuuk,GL,2021-04-04 18:32:48,64.1835,-51.7216,35.01,93,100,47.0
401,Saint George,US,2021-04-04 18:32:48,37.1041,-113.5841,79.0,18,1,2.28
402,Vieste,IT,2021-04-04 18:32:48,41.8825,16.175,48.2,53,20,9.22
403,Dukat,RU,2021-04-04 18:32:49,62.55,155.55,-16.15,93,84,3.96
404,Malkangiri,IN,2021-04-04 18:32:49,18.35,81.9,79.74,44,2,0.69
405,Ibotirama,BR,2021-04-04 18:32:50,-12.1853,-43.2206,96.91,22,1,6.33
406,Kumeny,RU,2021-04-04 18:32:50,58.1089,49.9161,20.53,96,30,5.23
407,Kaloz,HU,2021-04-04 18:32:51,46.9546,18.4826,45.0,43,1,4.0
408,Zhangjiakou,CN,2021-04-04 18:32:51,40.81,114.8794,45.93,20,80,2.8
409,Saint-Joseph,RE,2021-04-04 18:32:52,-21.3667,55.6167,78.8,78,0,4.61
410,Alofi,NU,2021-04-04 18:32:52,-19.0595,-169.9187,73.4,100,98,3.44
411,Pareora,NZ,2021-04-04 18:32:52,-44.4871,171.2132,71.01,23,99,11.01
412,Sembakung,ID,2021-04-04 18:32:53,3.8167,117.25,73.17,99,100,2.13
413,Krasnokamensk,RU,2021-04-04 18:32:54,50.0979,118.0369,35.53,63,100,13.73
414,Atlantic City,US,2021-04-04 18:32:54,39.3643,-74.4229,64.4,24,40,6.11
415,Estelle,US,2021-04-04 18:32:54,29.8458,-90.1067,72.0,56,40,12.66
416,Quelimane,MZ,2021-04-04 18:32:55,-17.8786,36.8883,80.6,74,20,5.75
417,Yakeshi,CN,2021-04-04 18:32:55,49.2833,120.7333,35.78,60,82,12.21
418,Soritor,PE,2021-04-04 18:32:56,-6.1392,-77.1039,69.93,96,100,0.92
419,Mezen,RU,2021-04-04 18:32:56,65.8522,44.24,30.78,89,100,11.56
420,Ilulissat,GL,2021-04-04 18:32:57,69.2167,-51.1,21.2,53,75,6.91
421,Rome,US,2021-04-04 18:30:23,34.257,-85.1647,72.0,23,1,3.44
422,Sakaiminato,JP,2021-04-04 18:32:58,35.55,133.2333,48.2,93,75,11.5
423,Pishin,PK,2021-04-04 18:32:58,30.5803,66.9961,66.52,40,100,2.57
424,Grand Baie,MU,2021-04-04 18:32:58,-20.0182,57.5802,81.0,74,1,5.99
425,Ingraj Bazar,IN,2021-04-04 18:32:59,25.0,88.15,73.98,52,0,10.27
426,La Palma,US,2021-04-04 18:32:59,33.8464,-118.0467,73.99,60,75,3.44
427,Tokur,RU,2021-04-04 18:32:59,53.1333,132.9,12.94,97,100,2.46
428,Riyadh,SA,2021-04-04 18:31:44,24.6877,46.7219,75.2,11,0,10.36
429,Garowe,SO,2021-04-04 18:33:00,8.4054,48.4845,78.94,63,45,14.12
430,Tiksi,RU,2021-04-04 18:33:00,71.6872,128.8694,-19.82,100,100,4.81
431,Jaguaquara,BR,2021-04-04 18:33:01,-13.5306,-39.9708,81.43,52,87,9.64
432,Bengkulu,ID,2021-04-04 18:33:01,-3.8004,102.2655,77.49,80,100,9.33
433,Shouguang,CN,2021-04-04 18:33:01,36.88,118.7375,44.83,39,0,3.89
434,Naze,JP,2021-04-04 18:32:33,28.3667,129.4833,62.65,77,96,15.14
435,Kaliganj,BD,2021-04-04 18:33:02,23.4095,89.1402,76.73,44,77,5.99
436,Kathu,TH,2021-04-04 18:33:02,7.9178,98.3332,87.01,89,20,1.14
437,Sugod,PH,2021-04-04 18:33:03,12.987,124.0805,80.31,69,100,10.56
438,Te Anau,NZ,2021-04-04 18:32:56,-45.4167,167.7167,54.03,74,96,9.75
439,Itoman,JP,2021-04-04 18:33:03,26.1247,127.6694,66.2,68,75,19.57
440,Izumo,JP,2021-04-04 18:33:04,35.3667,132.7667,48.2,93,75,11.5
441,Roald,NO,2021-04-04 18:33:04,62.5833,6.1333,32.0,69,75,21.85
442,Metro,ID,2021-04-04 18:33:05,-5.1131,105.3067,76.37,90,100,2.21
443,Tuscaloosa,US,2021-04-04 18:28:35,33.2098,-87.5692,73.0,28,1,3.44
444,Krasnoselkup,RU,2021-04-04 18:33:05,65.7,82.4667,32.9,96,100,14.81
445,Opuwo,NA,2021-04-04 18:33:06,-18.0607,13.84,75.79,42,4,5.5
446,Coro,VE,2021-04-04 18:33:06,11.4045,-69.6734,85.73,63,74,23.02
447,Puerto Leguizamo,CO,2021-04-04 18:33:07,-0.1934,-74.7819,75.07,92,99,2.55
448,Yeppoon,AU,2021-04-04 18:33:07,-23.1333,150.7333,73.4,88,90,1.14
449,Ino,JP,2021-04-04 18:33:07,33.55,133.4333,53.02,89,61,9.89
450,Peace River,CA,2021-04-04 18:33:08,56.2501,-117.286,42.8,56,20,13.8
451,Madera,US,2021-04-04 18:33:08,37.1666,-119.8343,66.0,67,14,3.0
452,Kudahuvadhoo,MV,2021-04-04 18:33:08,2.6708,72.8944,83.55,75,8,14.81
453,Ahipara,NZ,2021-04-04 18:33:09,-35.1667,173.1667,58.51,86,100,3.78
454,Todos Santos,MX,2021-04-04 18:33:09,23.45,-110.2167,71.01,80,4,5.01
455,Fare,PF,2021-04-04 18:33:10,-16.7,-151.0167,81.21,77,22,11.77
456,Sault Sainte Marie,CA,2021-04-04 18:30:20,46.5168,-84.3333,59.0,25,75,4.61
457,Tramandai,BR,2021-04-04 18:33:10,-29.9847,-50.1336,75.25,71,9,15.19
458,Yar-Sale,RU,2021-04-04 18:32:41,66.8333,70.8333,30.45,98,100,9.01
459,Zhigansk,RU,2021-04-04 18:33:11,66.7697,123.3711,-26.05,100,48,5.44
460,Carmarthen,GB,2021-04-04 18:33:11,51.8555,-4.3054,51.8,71,9,16.11
461,Bassila,BJ,2021-04-04 18:33:11,9.0081,1.6654,95.0,41,81,3.31
462,Port Hardy,CA,2021-04-04 18:33:12,50.6996,-127.4199,44.6,61,20,16.11
463,Quang Ngai,VN,2021-04-04 18:30:14,15.1167,108.8,71.89,92,24,4.54
464,Namanga,KE,2021-04-04 18:33:12,-2.5433,36.7905,71.13,71,100,2.13
465,Nishihara,JP,2021-04-04 18:33:13,26.1842,127.7558,66.2,68,75,18.41
466,Chapais,CA,2021-04-04 18:33:13,49.7834,-74.8492,41.0,56,90,6.91
467,Kadirli,TR,2021-04-04 18:33:13,37.3739,36.0961,61.0,77,55,1.74
468,Tubuala,PA,2021-04-04 18:33:14,9.5167,-79.0333,86.0,66,40,13.8
469,Tocopilla,CL,2021-04-04 18:33:14,-22.092,-70.1979,72.48,66,100,6.64
470,Fallbrook,US,2021-04-04 18:30:20,33.3764,-117.2512,75.0,45,1,3.44
471,Baykit,RU,2021-04-04 18:33:14,61.67,96.37,19.74,96,100,3.58
472,Bodden Town,KY,2021-04-04 18:33:15,19.2833,-81.25,82.4,61,75,18.41
473,Vestmannaeyjar,IS,2021-04-04 18:33:15,63.4427,-20.2734,21.78,50,31,29.26
474,Stuttgart,DE,2021-04-04 18:32:06,48.7823,9.177,48.99,46,0,6.91
475,Mabopane,ZA,2021-04-04 18:33:16,-25.4977,28.1007,68.0,88,0,7.25
476,Cayenne,GF,2021-04-04 18:33:17,4.9333,-52.3333,82.4,83,75,16.11
477,Zernograd,RU,2021-04-04 18:33:17,46.8452,40.3083,40.71,95,100,7.54
478,Palmer,US,2021-04-04 18:33:17,42.1584,-72.3287,59.0,24,40,10.36
479,Mubi,NG,2021-04-04 18:33:18,10.2676,13.2644,87.66,14,99,5.84
480,Komsomolskiy,UZ,2021-04-04 18:33:18,40.4272,71.7189,48.2,87,75,6.13
481,Vila Velha,BR,2021-04-04 18:33:18,-20.3297,-40.2925,82.4,61,20,17.27
482,Provost,CA,2021-04-04 18:33:19,52.3501,-110.2683,53.6,37,100,16.11
483,Humberto De Campos,BR,2021-04-04 18:33:19,-2.5983,-43.4611,82.44,80,100,7.4
484,Burnie,AU,2021-04-04 18:28:29,-41.0667,145.9167,54.84,77,6,9.19
485,Nurota,UZ,2021-04-04 18:33:20,40.5614,65.6886,48.2,71,96,9.22
486,Yima,CN,2021-04-04 18:33:20,34.7381,111.8839,46.74,49,94,4.0
487,Liyang,CN,2021-04-04 18:33:20,29.7057,118.2862,50.41,82,59,3.22
488,Arys,KZ,2021-04-04 18:33:21,42.4252,68.795,48.2,87,75,15.66
489,Domodossola,IT,2021-04-04 18:33:21,46.1165,8.2931,57.2,41,30,2.3
490,Ballina,AU,2021-04-04 18:33:21,-28.8667,153.5667,68.0,94,40,3.44
491,Turayf,SA,2021-04-04 18:33:22,31.6725,38.6637,62.6,31,0,5.75
492,Chitral,PK,2021-04-04 18:33:22,35.8462,71.7858,47.95,98,100,1.21
493,Atar,MR,2021-04-04 18:33:22,20.5169,-13.0499,100.4,19,96,6.91
494,Great Falls,US,2021-04-04 18:28:29,47.5002,-111.3008,66.0,17,1,26.46
495,Pithapuram,IN,2021-04-04 18:33:23,17.1167,82.2667,78.71,90,67,2.21
496,Ulaangom,MN,2021-04-04 18:33:23,49.9811,92.0667,31.08,46,0,2.48
497,Porto Novo,BJ,2021-04-04 18:33:24,6.4965,2.6036,86.0,79,40,13.8
498,Verkhoyansk,RU,2021-04-04 18:33:24,67.5447,133.385,-22.29,99,95,2.82
499,Port Blair,IN,2021-04-04 18:33:24,11.6667,92.75,79.21,80,50,2.66
500,Ternate,ID,2021-04-04 18:33:24,0.8,127.4,80.19,82,100,7.07
501,Rundu,NA,2021-04-04 18:33:25,-17.9333,19.7667,70.93,51,0,3.87
502,Storforshei,NO,2021-04-04 18:33:25,66.4043,14.5233,34.0,93,90,11.5
503,Mamallapuram,IN,2021-04-04 18:33:26,12.6264,80.1722,84.2,79,20,6.91
504,Cividale Del Friuli,IT,2021-04-04 18:33:26,46.0931,13.4275,52.0,57,94,1.43
505,Lagoa,PT,2021-04-04 18:32:29,39.05,-27.9833,59.79,83,100,17.96
506,Hualmay,PE,2021-04-04 18:33:26,-11.0964,-77.6139,75.78,70,33,10.89
507,Esfahan,IR,2021-04-04 18:33:27,32.6572,51.6776,48.2,13,0,4.61
508,Northam,GB,2021-04-04 18:33:27,51.0333,-4.2167,46.0,87,29,8.01
509,Palomares,MX,2021-04-04 18:33:28,17.15,-95.0667,84.81,35,41,12.1
510,Half Moon Bay,US,2021-04-04 18:32:38,37.4636,-122.4286,59.0,66,90,10.36
511,Thap Than,TH,2021-04-04 18:33:28,15.4606,99.8917,78.01,99,100,7.45
512,Tessalit,ML,2021-04-04 18:33:28,20.1986,1.0114,87.37,6,0,5.3
513,Russell,US,2021-04-04 18:33:29,32.3502,-85.1999,71.01,26,1,3.44
514,Ambilobe,MG,2021-04-04 18:33:29,-13.2,49.05,74.84,93,42,3.31
515,Kasongo-Lunda,CD,2021-04-04 18:33:29,-6.4667,16.8167,71.85,97,92,2.51
516,Pulandian,CN,2021-04-04 18:33:30,39.3953,121.9669,48.2,31,0,11.18
517,Passo De Camaragibe,BR,2021-04-04 18:33:30,-9.2368,-35.4901,82.4,78,75,12.66
518,Olafsvik,IS,2021-04-04 18:33:30,64.8945,-23.7142,19.53,53,100,18.84
519,Callaway,US,2021-04-04 18:33:31,30.153,-85.5699,71.01,48,3,11.01
520,Kedougou,SN,2021-04-04 18:33:31,12.5579,-12.1743,104.0,21,0,4.61
521,Ampanihy,MG,2021-04-04 18:33:31,-24.7,44.75,68.7,85,5,7.2
522,Jumla,NP,2021-04-04 18:33:32,29.2747,82.1838,44.6,23,100,3.74
523,Tambilil,PH,2021-04-04 18:33:32,5.9622,124.6697,78.17,83,99,3.31
524,Raudeberg,NO,2021-04-04 18:33:16,61.9875,5.1352,30.99,93,100,33.42
525,Prince Rupert,CA,2021-04-04 18:30:19,54.3161,-130.3201,41.0,81,90,8.05
526,Znamenskoye,RU,2021-04-04 18:33:33,57.1281,73.8282,32.43,81,100,10.25
527,Ayr,GB,2021-04-04 18:29:57,55.4627,-4.6339,48.2,81,90,19.57
528,Pimentel,PE,2021-04-04 18:33:33,-6.8367,-79.9342,87.8,42,0,17.27
529,Cockburn Town,TC,2021-04-04 18:32:41,21.4612,-71.1419,77.0,61,75,17.27
530,Gao,ML,2021-04-04 18:33:33,16.6362,1.637,85.21,5,0,8.81
531,Ulagan,RU,2021-04-04 18:33:34,50.6321,87.9563,19.56,77,22,3.22
532,Ocos,GT,2021-04-04 18:33:34,14.5094,-92.1933,91.4,52,20,11.5
533,Sitka,US,2021-04-04 18:33:34,57.0531,-135.33,37.4,93,90,6.91
534,Tazovskiy,RU,2021-04-04 18:33:35,67.4667,78.7,29.32,97,100,10.63
535,Champerico,GT,2021-04-04 18:33:35,14.3,-91.9167,89.6,58,20,6.91
536,Fukue,JP,2021-04-04 18:33:35,32.6881,128.8419,54.9,71,40,30.38
537,Vanavara,RU,2021-04-04 18:33:36,60.34,102.2797,6.01,97,97,4.34
538,Tilichiki,RU,2021-04-04 18:33:36,60.4667,166.1,8.82,92,100,17.0
539,Beeskow,DE,2021-04-04 18:33:36,52.1667,14.25,45.0,59,11,5.01
540,Guarapari,BR,2021-04-04 18:33:19,-20.6667,-40.4975,82.4,61,20,17.27
541,Urengoy,RU,2021-04-04 18:33:37,65.9667,78.3667,32.77,97,100,12.41
542,Dno,RU,2021-04-04 18:33:37,57.8277,29.9637,37.24,84,99,10.04
543,Kuytun,RU,2021-04-04 18:33:37,54.3419,101.5036,27.25,98,99,3.04
544,Karlskrona,SE,2021-04-04 18:33:38,56.1616,15.5866,46.4,76,90,13.8
545,Manbij,SY,2021-04-04 18:33:38,36.5281,37.9549,51.8,54,0,9.22
546,Williston,US,2021-04-04 18:33:14,48.147,-103.618,61.0,27,100,7.0
547,Sola,VU,2021-04-04 18:33:38,-13.8833,167.55,79.7,81,100,17.67
548,George,ZA,2021-04-04 18:33:39,-33.963,22.4617,66.2,88,75,3.44
549,Nantucket,US,2021-04-04 18:29:10,41.2835,-70.0995,50.0,37,1,16.11
550,Vredendal,ZA,2021-04-04 18:33:39,-31.6683,18.5012,69.75,70,3,13.06
551,Vidim,RU,2021-04-04 18:33:39,56.4088,103.1106,19.87,99,100,2.68
552,Nanakuli,US,2021-04-04 18:33:40,21.3906,-158.1547,71.6,73,20,10.36
553,Shchebetovka,UA,2021-04-04 18:33:40,44.9333,35.15,43.83,93,100,9.04
554,Mackenzie,CA,2021-04-04 18:29:08,55.2999,-123.1698,33.8,80,20,3.44
555,Hardenberg,NL,2021-04-04 18:33:41,52.5758,6.6194,42.01,83,35,7.0
556,Arlit,NE,2021-04-04 18:33:41,18.7369,7.3853,82.62,6,2,7.4
557,Nhulunbuy,AU,2021-04-04 18:33:41,-12.2333,136.7667,78.8,83,75,6.33
558,Batagay,RU,2021-04-04 18:33:42,67.6333,134.6333,-13.34,99,100,2.98
559,Kettering,US,2021-04-04 18:33:42,39.6895,-84.1688,70.0,37,1,5.97
560,Huarmey,PE,2021-04-04 18:33:42,-10.0681,-78.1522,76.53,71,42,11.01
561,Trairi,BR,2021-04-04 18:33:43,-3.2778,-39.2689,81.52,81,28,11.07
562,Zatoka,UA,2021-04-04 18:33:43,46.0725,30.4654,44.01,87,0,3.89
563,Nouakchott,MR,2021-04-04 18:29:41,18.0858,-15.9785,80.6,47,100,20.71
564,Kloulklubed,PW,2021-04-04 18:33:44,7.0419,134.2556,77.0,88,75,7.23
565,Tucurui,BR,2021-04-04 18:33:44,-3.7661,-49.6725,85.73,69,59,4.32
566,Havelock,US,2021-04-04 18:29:56,34.8791,-76.9013,69.8,26,1,12.66
567,Arsk,RU,2021-04-04 18:33:11,56.0915,49.8778,32.0,74,0,8.95
568,Omsukchan,RU,2021-04-04 18:32:49,62.5333,155.8,-16.37,94,89,4.18
569,Minden,DE,2021-04-04 18:33:45,52.2833,8.9167,44.01,70,97,10.36
570,Uthal,PK,2021-04-04 18:31:47,25.8072,66.6219,79.83,67,0,7.72
571,Laguna,US,2021-04-04 18:33:40,38.421,-121.4238,63.0,55,1,3.44
572,Chabahar,IR,2021-04-04 18:33:45,25.2919,60.643,80.38,69,0,10.92
573,Esso,RU,2021-04-04 18:33:45,55.9333,158.7,8.71,94,100,4.25
574,Hamburg,DE,2021-04-04 18:31:45,53.55,10.0,44.6,76,75,11.5
575,Suntar,RU,2021-04-04 18:33:46,62.1444,117.6319,-9.56,99,99,4.68
576,Pucallpa,PE,2021-04-04 18:33:46,-8.3791,-74.5539,84.2,74,75,8.05
577,Araouane,ML,2021-04-04 18:33:47,18.9048,-3.5265,85.78,7,19,2.15
578,Harper,LR,2021-04-04 18:33:47,4.375,-7.7169,80.47,82,79,5.66
579,Mecca,SA,2021-04-04 18:33:47,21.4267,39.8261,78.91,32,100,7.14
580,Schrobenhausen,DE,2021-04-04 18:33:47,48.55,11.2667,48.2,43,13,3.44
581,Ewa Beach,US,2021-04-04 18:31:34,21.3156,-158.0072,71.6,73,20,10.36
582,Lodeynoye Pole,RU,2021-04-04 18:33:48,60.726,33.5531,36.37,92,100,11.59
583,Toba,JP,2021-04-04 18:33:48,34.4833,136.85,55.99,86,54,8.01
584,Bongandanga,CD,2021-04-04 18:33:48,1.5,21.05,73.38,88,100,2.75
585,Simoes,BR,2021-04-04 18:33:49,-7.5989,-40.8178,93.96,21,95,10.2
586,Jardim,BR,2021-04-04 18:33:49,-21.4803,-56.1381,99.1,22,100,2.42
587,Kampong Thum,KH,2021-04-04 18:33:49,12.7111,104.8887,75.13,91,100,5.59
588,Sinazongwe,ZM,2021-04-04 18:33:50,-17.2614,27.4618,74.68,56,0,2.64
589,Nalut,LY,2021-04-04 18:33:50,30.3333,10.85,80.46,15,93,3.67
590,Muros,ES,2021-04-04 18:33:51,42.7762,-9.0603,64.4,52,0,11.5
591,Santa Maria,BR,2021-04-04 18:32:41,-29.6842,-53.8069,84.2,54,20,11.5
